,traveller_unique_ID,Passage_unique_ID,passage_timestamp,air_mode,referral_to_secondary_ind,location_code,loc_encode,last_90d_air_passage_count,last_90d_referral_count,last_90d_location_count
21754,H,11183,2018-09-29T16:10:14Z,False,0,L1,0,0.0,0.0,6.0
21755,I,11184,2018-09-29T16:37:36Z,False,0,L3,2,1.0,1.0,6.0
21756,A,11185,2018-09-29T20:04:34Z,True,1,L4,3,127.0,127.0,6.0
21757,J,11186,2018-09-29T20:29:41Z,False,0,L3,2,0.0,0.0,6.0
21758,I,11187,2018-09-29T21:37:26Z,False,0,L5,4,1.0,1.0,6.0
21759,J,11188,2018-09-29T22:57:43Z,False,0,L3,2,0.0,0.0,6.0
21760,F,11189,2018-09-30T00:02:44Z,False,0,L1,0,1.0,0.0,6.0
21761,B,11190,2018-09-30T05:06:37Z,True,1,L5,4,66.0,66.0,6.0
21762,D,11191,2018-09-30T11:16:26Z,True,1,L2,1,82.0,82.0,6.0
21763,A,11192,2018-09-30T14:41:14Z,True,1,L1,0,128.0,128.0,6.0
21764,I,11193,2018-09-30T19:08:36Z,False,0,L4,3,1.0,1.0,6.0
21765,F,11194,2018-09-30T20:17:41Z,False,0,L5,4,1.0,0.0,6.0
21766,I,11195,2018-09-30T20:53:42Z,False,0,L1,0,1.0,1.0,6.0
21767,E,11196,2018-09-30T21:27:08Z,True,1,L4,3,70.0,70.0,6.0
21768,A,11197,2018-09-30T22:18:55Z,True,1,L1,0,129.0,129.0,6.0
21769,P,11198,2018-09-30T22:18:59Z,False,1,L1,0,0.0,9.0,6.0
21770,H,11199,2018-09-30T23:34:42Z,False,0,L4,3,0.0,0.0,6.0
21771,A,11200,2018-10-01T02:40:25Z,True,1,L3,2,130.0,130.0,6.0
21772,J,11201,2018-10-01T10:26:50Z,False,0,L4,3,0.0,0.0,6.0
21773,J,11202,2018-10-01T11:11:49Z,False,0,L4,3,0.0,0.0,6.0
21774,D,11203,2018-10-01T11:22:27Z,True,1,L5,4,82.0,82.0,6.0
21775,J,11204,2018-10-01T12:01:53Z,False,0,L5,4,0.0,0.0,6.0
21776,J,11205,2018-10-01T13:52:47Z,False,0,L3,2,0.0,0.0,6.0
21777,I,11206,2018-10-01T14:33:03Z,False,0,L6,5,1.0,1.0,6.0
21778,F,11207,2018-10-01T14:55:13Z,False,0,L1,0,1.0,0.0,6.0
21779,I,11208,2018-10-01T15:23:05Z,False,0,L3,2,1.0,1.0,6.0
21780,G,11209,2018-10-01T16:24:10Z,False,0,L2,1,0.0,1.0,6.0
21781,H,11210,2018-10-01T17:32:02Z,False,0,L1,0,0.0,0.0,6.0
21782,A,11211,2018-10-01T18:18:36Z,True,1,L5,4,131.0,131.0,6.0
21783,G,11212,2018-10-01T18:21:02Z,False,0,L1,0,0.0,1.0,6.0
21784,F,11213,2018-10-01T18:52:09Z,False,0,L1,0,1.0,0.0,6.0
21785,G,11214,2018-10-01T20:26:45Z,False,0,L1,0,0.0,1.0,6.0
21786,C,11215,2018-10-01T21:06:49Z,False,1,L1,0,0.0,63.0,6.0
21787,H,11216,2018-10-01T21:17:29Z,False,0,L4,3,0.0,0.0,6.0
21788,J,11217,2018-10-01T21:23:47Z,False,0,L5,4,0.0,0.0,6.0
21789,I,11218,2018-10-01T21:24:28Z,False,0,L1,0,1.0,1.0,6.0
21790,F,11219,2018-10-01T21:59:34Z,False,0,L3,2,1.0,0.0,6.0
21791,E,11220,2018-10-01T22:08:14Z,True,1,L3,2,70.0,70.0,6.0
21792,J,11221,2018-10-01T22:52:28Z,False,0,L3,2,0.0,0.0,6.0
21793,A,11222,2018-10-01T23:09:38Z,True,1,L6,5,132.0,132.0,6.0
21794,G,11223,2018-10-02T01:27:03Z,False,0,L4,3,0.0,1.0,6.0
21795,H,11224,2018-10-02T01:48:33Z,False,0,L4,3,0.0,0.0,6.0
21796,B,11225,2018-10-02T04:01:26Z,True,1,L2,1,65.0,65.0,6.0
21797,D,11226,2018-10-02T09:54:05Z,True,1,L1,0,83.0,83.0,6.0
21798,J,11227,2018-10-02T12:21:20Z,False,0,L4,3,0.0,0.0,6.0
21799,I,11228,2018-10-02T13:07:15Z,False,0,L1,0,0.0,1.0,6.0
21800,G,11229,2018-10-02T13:16:41Z,False,0,L4,3,0.0,1.0,6.0
21801,J,11230,2018-10-02T13:49:00Z,False,0,L1,0,0.0,0.0,6.0
21802,J,11231,2018-10-02T14:46:35Z,False,0,L1,0,0.0,0.0,6.0
21803,G,11232,2018-10-02T14:47:43Z,False,0,L2,1,0.0,1.0,6.0
21804,F,11233,2018-10-02T14:52:11Z,False,0,L1,0,1.0,0.0,6.0
21805,I,11234,2018-10-02T15:24:48Z,False,0,L4,3,0.0,1.0,6.0
21806,F,11235,2018-10-02T16:38:19Z,False,0,L4,3,1.0,0.0,6.0
21807,H,11236,2018-10-02T18:02:07Z,False,0,L1,0,0.0,0.0,6.0
21808,J,11237,2018-10-02T19:48:12Z,False,0,L1,0,0.0,0.0,6.0
21809,F,11238,2018-10-02T19:59:54Z,False,0,L2,1,1.0,0.0,6.0
21810,H,11239,2018-10-02T20:26:57Z,False,0,L2,1,0.0,0.0,6.0
21811,C,11240,2018-10-02T21:14:48Z,False,1,L5,4,0.0,63.0,6.0
21812,A,11241,2018-10-02T21:23:11Z,True,1,L3,2,131.0,131.0,6.0
21813,J,11242,2018-10-02T21:28:07Z,False,0,L4,3,0.0,0.0,6.0
21814,I,11243,2018-10-02T21:30:38Z,False,0,L5,4,0.0,1.0,6.0
21815,F,11244,2018-10-02T21:36:54Z,False,0,L1,0,1.0,0.0,6.0
21816,H,11245,2018-10-02T22:35:07Z,False,0,L1,0,0.0,0.0,6.0
21817,J,11246,2018-10-02T22:55:49Z,False,0,L1,0,0.0,0.0,6.0
21818,G,11247,2018-10-02T23:00:42Z,False,0,L1,0,0.0,1.0,6.0
21819,E,11248,2018-10-02T23:22:40Z,True,1,L5,4,70.0,70.0,6.0
21820,J,11249,2018-10-03T00:20:07Z,False,0,L1,0,0.0,0.0,6.0
21821,G,11250,2018-10-03T01:13:35Z,False,1,L1,0,0.0,1.0,6.0
21822,O,11251,2018-10-03T01:55:39Z,True,1,L3,2,10.0,10.0,4.0
21823,I,11252,2018-10-03T01:56:53Z,False,0,L1,0,0.0,1.0,6.0
21824,B,11253,2018-10-03T04:35:36Z,True,1,L2,1,65.0,65.0,6.0
21825,D,11254,2018-10-03T11:23:56Z,True,1,L4,3,83.0,83.0,6.0
21826,J,11255,2018-10-03T12:23:40Z,False,0,L1,0,0.0,0.0,6.0
21827,G,11256,2018-10-03T12:50:42Z,False,0,L1,0,0.0,2.0,6.0
21828,I,11257,2018-10-03T13:10:10Z,False,0,L4,3,0.0,1.0,6.0
21829,J,11258,2018-10-03T13:57:06Z,False,0,L1,0,0.0,0.0,6.0
21830,J,11259,2018-10-03T15:01:25Z,False,0,L2,1,0.0,0.0,6.0
21831,I,11260,2018-10-03T15:28:12Z,False,0,L1,0,0.0,1.0,6.0
21832,G,11261,2018-10-03T15:55:34Z,False,0,L2,1,0.0,2.0,6.0
21833,H,11262,2018-10-03T17:30:39Z,False,0,L2,1,0.0,0.0,6.0
21834,A,11263,2018-10-03T19:12:27Z,True,1,L2,1,132.0,132.0,6.0
21835,H,11264,2018-10-03T19:46:52Z,False,0,L1,0,0.0,0.0,6.0
21836,G,11265,2018-10-03T20:11:54Z,False,0,L4,3,0.0,2.0,6.0
21837,I,11266,2018-10-03T21:32:30Z,False,0,L1,0,0.0,1.0,6.0
21838,J,11267,2018-10-03T21:42:11Z,False,0,L1,0,0.0,0.0,6.0
21839,I,11268,2018-10-03T22:26:29Z,False,0,L1,0,0.0,1.0,6.0
21840,E,11269,2018-10-03T22:37:35Z,True,1,L3,2,71.0,71.0,6.0
21841,C,11270,2018-10-03T22:39:59Z,False,1,L5,4,0.0,64.0,6.0
21842,G,11271,2018-10-04T00:36:48Z,False,0,L1,0,0.0,2.0,6.0
21843,J,11272,2018-10-04T01:09:21Z,False,0,L3,2,0.0,0.0,6.0
21844,B,11273,2018-10-04T01:44:11Z,True,1,L1,0,66.0,66.0,6.0
21845,A,11274,2018-10-04T02:17:31Z,True,1,L1,0,131.0,131.0,6.0
21846,I,11275,2018-10-04T13:07:45Z,False,0,L4,3,0.0,1.0,6.0
21847,G,11276,2018-10-04T13:52:40Z,False,0,L3,2,0.0,2.0,6.0
21848,I,11277,2018-10-04T15:22:06Z,False,0,L4,3,0.0,1.0,6.0
21849,J,11278,2018-10-04T16:34:07Z,False,0,L1,0,0.0,0.0,6.0
21850,H,11279,2018-10-04T16:35:55Z,False,0,L1,0,0.0,0.0,6.0
21851,F,11280,2018-10-04T16:40:24Z,False,0,L2,1,1.0,0.0,6.0
21852,G,11281,2018-10-04T18:13:32Z,False,0,L2,1,0.0,2.0,6.0
21853,J,11282,2018-10-04T18:23:27Z,False,0,L1,0,0.0,0.0,6.0
21854,C,11283,2018-10-04T20:55:09Z,False,1,L1,0,0.0,64.0,6.0
21855,I,11284,2018-10-04T21:26:24Z,False,0,L4,3,0.0,1.0,6.0
21856,E,11285,2018-10-04T21:31:02Z,True,1,L3,2,71.0,71.0,6.0
21857,J,11286,2018-10-04T21:57:17Z,False,0,L1,0,0.0,0.0,6.0
21858,F,11287,2018-10-04T22:26:27Z,False,0,L6,5,1.0,0.0,6.0
21859,I,11288,2018-10-04T23:12:10Z,False,0,L2,1,0.0,1.0,6.0
21860,B,11289,2018-10-04T23:25:19Z,True,1,L3,2,67.0,67.0,6.0
21861,H,11290,2018-10-04T23:41:36Z,False,0,L4,3,0.0,0.0,6.0
21862,P,11291,2018-10-05T01:16:30Z,False,1,L2,1,0.0,10.0,6.0
21863,D,11292,2018-10-05T12:23:01Z,True,1,L5,4,83.0,83.0,6.0
21864,I,11293,2018-10-05T13:05:14Z,False,0,L4,3,0.0,1.0,6.0
21865,J,11294,2018-10-05T14:20:07Z,False,0,L3,2,0.0,0.0,6.0
21866,A,11295,2018-10-05T15:04:20Z,True,1,L4,3,128.0,128.0,6.0
21867,H,11296,2018-10-05T16:17:40Z,False,0,L1,0,0.0,0.0,6.0
21868,J,11297,2018-10-05T17:04:43Z,False,0,L4,3,0.0,0.0,6.0
21869,I,11298,2018-10-05T18:39:18Z,False,0,L1,0,0.0,1.0,6.0
21870,E,11299,2018-10-05T19:27:10Z,True,1,L1,0,72.0,72.0,6.0
21871,A,11300,2018-10-05T19:40:51Z,True,1,L1,0,129.0,129.0,6.0
21872,H,11301,2018-10-05T19:54:01Z,False,0,L6,5,0.0,0.0,6.0
21873,F,11302,2018-10-05T20:25:46Z,False,0,L1,0,1.0,0.0,6.0
21874,C,11303,2018-10-05T21:24:53Z,False,1,L1,0,0.0,64.0,6.0
21875,A,11304,2018-10-05T22:09:29Z,True,1,L1,0,130.0,130.0,6.0
21876,H,11305,2018-10-05T22:51:44Z,False,0,L1,0,0.0,0.0,6.0
21877,J,11306,2018-10-05T23:36:51Z,False,0,L3,2,0.0,0.0,6.0
21878,F,11307,2018-10-05T23:45:36Z,False,0,L1,0,1.0,0.0,6.0
21879,G,11308,2018-10-06T00:27:08Z,False,0,L1,0,0.0,2.0,6.0
21880,H,11309,2018-10-06T01:41:57Z,False,0,L4,3,0.0,0.0,6.0
21881,H,11310,2018-10-06T04:57:04Z,False,0,L5,4,0.0,0.0,6.0
21882,D,11311,2018-10-06T11:16:17Z,True,1,L6,5,83.0,83.0,6.0
21883,F,11312,2018-10-06T13:47:14Z,False,0,L1,0,1.0,0.0,6.0
21884,A,11313,2018-10-06T14:31:03Z,True,1,L5,4,130.0,130.0,6.0
21885,C,11314,2018-10-06T16:44:03Z,False,1,L1,0,0.0,65.0,6.0
21886,J,11315,2018-10-06T18:20:13Z,False,0,L1,0,0.0,0.0,6.0
21887,H,11316,2018-10-06T19:51:18Z,False,0,L1,0,0.0,0.0,6.0
21888,F,11317,2018-10-06T20:51:52Z,False,0,L1,0,1.0,0.0,6.0
21889,F,11318,2018-10-06T21:57:55Z,False,0,L4,3,1.0,0.0,6.0
21890,D,11319,2018-10-07T10:55:06Z,True,1,L1,0,83.0,83.0,6.0
21891,A,11320,2018-10-07T15:16:56Z,True,1,L1,0,128.0,128.0,6.0
21892,F,11321,2018-10-07T17:01:42Z,False,0,L3,2,1.0,0.0,6.0
21893,H,11322,2018-10-07T18:51:41Z,False,0,L2,1,0.0,0.0,6.0
21894,P,11323,2018-10-07T19:24:43Z,False,1,L3,2,0.0,11.0,6.0
21895,B,11324,2018-10-07T19:28:00Z,True,1,L5,4,67.0,67.0,6.0
21896,A,11325,2018-10-07T19:29:01Z,True,1,L1,0,129.0,129.0,6.0
21897,F,11326,2018-10-07T23:02:38Z,False,0,L1,0,1.0,0.0,6.0
21898,H,11327,2018-10-07T23:26:12Z,False,0,L1,0,0.0,0.0,6.0
21899,J,11328,2018-10-08T00:01:39Z,False,0,L4,3,0.0,0.0,6.0
21900,D,11329,2018-10-08T11:20:15Z,True,1,L1,0,83.0,83.0,6.0
21901,F,11330,2018-10-08T14:51:24Z,False,0,L1,0,1.0,0.0,6.0
21902,A,11331,2018-10-08T15:12:18Z,True,1,L1,0,129.0,129.0,6.0
21903,F,11332,2018-10-08T17:25:45Z,False,0,L2,1,1.0,0.0,6.0
21904,C,11333,2018-10-08T21:15:36Z,False,1,L4,3,0.0,65.0,6.0
21905,H,11334,2018-10-08T21:35:20Z,False,0,L1,0,0.0,0.0,6.0
21906,E,11335,2018-10-08T21:56:30Z,True,1,L2,1,73.0,73.0,6.0
21907,H,11336,2018-10-09T01:32:17Z,False,0,L4,3,0.0,0.0,6.0
21908,I,11337,2018-10-09T01:46:44Z,False,0,L4,3,0.0,1.0,6.0
21909,J,11338,2018-10-09T10:23:58Z,False,0,L1,0,0.0,0.0,6.0
21910,D,11339,2018-10-09T11:19:39Z,True,1,L5,4,83.0,83.0,6.0
21911,J,11340,2018-10-09T11:39:54Z,False,0,L1,0,0.0,0.0,6.0
21912,J,11341,2018-10-09T12:30:36Z,False,0,L5,4,0.0,0.0,6.0
21913,G,11342,2018-10-09T13:37:19Z,False,0,L4,3,0.0,2.0,6.0
21914,J,11343,2018-10-09T14:09:37Z,False,0,L5,4,0.0,0.0,6.0
21915,A,11344,2018-10-09T14:56:38Z,True,1,L1,0,128.0,128.0,6.0
21916,I,11345,2018-10-09T15:25:25Z,False,0,L3,2,0.0,1.0,6.0
21917,G,11346,2018-10-09T15:31:23Z,False,0,L4,3,0.0,2.0,6.0
21918,J,11347,2018-10-09T16:34:42Z,False,0,L1,0,0.0,0.0,6.0
21919,G,11348,2018-10-09T18:41:40Z,False,0,L4,3,0.0,2.0,6.0
21920,A,11349,2018-10-09T18:49:54Z,True,1,L1,0,129.0,129.0,6.0
21921,H,11350,2018-10-09T19:02:46Z,False,0,L1,0,0.0,0.0,6.0
21922,H,11351,2018-10-09T20:26:22Z,False,0,L3,2,0.0,0.0,6.0
21923,C,11352,2018-10-09T20:36:35Z,False,1,L3,2,0.0,65.0,6.0
21924,J,11353,2018-10-09T21:13:14Z,False,0,L1,0,0.0,0.0,6.0
21925,I,11354,2018-10-09T21:25:45Z,False,0,L1,0,0.0,1.0,6.0
21926,F,11355,2018-10-09T21:39:09Z,False,0,L2,1,1.0,0.0,6.0
21927,I,11356,2018-10-09T22:47:23Z,False,0,L4,3,0.0,1.0,6.0
21928,H,11357,2018-10-10T00:08:29Z,False,0,L5,4,0.0,0.0,6.0
21929,G,11358,2018-10-10T00:23:04Z,False,0,L1,0,0.0,2.0,6.0
21930,P,11359,2018-10-10T00:55:41Z,False,1,L4,3,0.0,12.0,6.0
21931,I,11360,2018-10-10T01:44:00Z,False,0,L5,4,0.0,1.0,6.0
21932,B,11361,2018-10-10T02:03:49Z,True,1,L1,0,65.0,65.0,6.0
21933,E,11362,2018-10-10T03:11:22Z,True,1,L1,0,71.0,71.0,6.0
21934,J,11363,2018-10-10T12:28:22Z,False,0,L5,4,0.0,0.0,6.0
21935,I,11364,2018-10-10T13:15:33Z,False,0,L4,3,0.0,1.0,6.0
21936,G,11365,2018-10-10T13:32:23Z,False,0,L1,0,0.0,2.0,6.0
21937,J,11366,2018-10-10T13:53:04Z,False,0,L3,2,0.0,0.0,6.0
21938,A,11367,2018-10-10T14:53:18Z,True,1,L3,2,129.0,129.0,6.0
21939,I,11368,2018-10-10T15:37:22Z,False,0,L1,0,0.0,1.0,6.0
21940,H,11369,2018-10-10T17:29:25Z,False,0,L1,0,0.0,0.0,6.0
21941,I,11370,2018-10-10T17:53:03Z,False,0,L1,0,0.0,1.0,6.0
21942,F,11371,2018-10-10T17:56:25Z,False,0,L1,0,1.0,0.0,6.0
21943,H,11372,2018-10-10T19:37:16Z,False,0,L3,2,0.0,0.0,6.0
21944,I,11373,2018-10-10T20:27:50Z,False,0,L3,2,0.0,1.0,6.0
21945,C,11374,2018-10-10T21:18:43Z,False,1,L6,5,0.0,65.0,6.0
21946,J,11375,2018-10-10T21:28:41Z,False,0,L3,2,0.0,0.0,6.0
21947,E,11376,2018-10-10T21:43:11Z,True,1,L2,1,72.0,72.0,6.0
21948,I,11377,2018-10-10T22:17:08Z,False,0,L3,2,0.0,1.0,6.0
21949,G,11378,2018-10-10T22:20:28Z,False,0,L1,0,0.0,2.0,6.0
21950,J,11379,2018-10-10T23:02:19Z,False,0,L4,3,0.0,0.0,6.0
21951,G,11380,2018-10-11T00:12:12Z,False,0,L4,3,0.0,2.0,6.0
21952,B,11381,2018-10-11T01:38:15Z,True,1,L4,3,65.0,65.0,6.0
21953,H,11382,2018-10-11T02:05:30Z,False,0,L5,4,0.0,0.0,6.0
21954,F,11383,2018-10-11T12:05:43Z,False,0,L2,1,1.0,0.0,6.0
21955,I,11384,2018-10-11T13:08:35Z,False,0,L1,0,0.0,1.0,6.0
21956,G,11385,2018-10-11T13:48:03Z,False,0,L4,3,0.0,2.0,6.0
21957,A,11386,2018-10-11T15:08:26Z,True,1,L2,1,129.0,129.0,6.0
21958,I,11387,2018-10-11T15:28:19Z,False,0,L3,2,0.0,1.0,6.0
21959,H,11388,2018-10-11T16:31:20Z,False,0,L1,0,0.0,0.0,6.0
21960,J,11389,2018-10-11T16:55:16Z,False,0,L1,0,0.0,0.0,6.0
21961,F,11390,2018-10-11T17:03:30Z,False,0,L1,0,1.0,0.0,6.0
21962,E,11391,2018-10-11T19:57:37Z,True,1,L1,0,72.0,72.0,6.0
21963,A,11392,2018-10-11T19:58:20Z,True,1,L1,0,130.0,130.0,6.0
21964,J,11393,2018-10-11T21:19:07Z,False,0,L5,4,0.0,0.0,6.0
21965,F,11394,2018-10-11T22:38:30Z,False,0,L1,0,1.0,0.0,6.0
21966,I,11395,2018-10-11T23:01:54Z,False,0,L1,0,0.0,1.0,6.0
21967,C,11396,2018-10-11T23:20:55Z,False,1,L1,0,0.0,65.0,6.0
21968,G,11397,2018-10-12T00:22:30Z,False,0,L3,2,0.0,2.0,6.0
21969,B,11398,2018-10-12T01:03:32Z,True,1,L1,0,65.0,65.0,6.0
21970,H,11399,2018-10-12T01:05:31Z,False,0,L5,4,0.0,0.0,6.0
21971,D,11400,2018-10-12T12:21:38Z,True,1,L4,3,81.0,81.0,6.0
21972,G,11401,2018-10-12T13:30:11Z,False,0,L1,0,0.0,2.0,6.0
21973,J,11402,2018-10-12T15:24:00Z,False,0,L1,0,0.0,0.0,6.0
21974,I,11403,2018-10-12T15:24:43Z,False,0,L1,0,0.0,1.0,6.0
21975,A,11404,2018-10-12T15:26:44Z,True,1,L4,3,131.0,131.0,6.0
21976,F,11405,2018-10-12T16:02:56Z,False,0,L3,2,1.0,0.0,6.0
21977,H,11406,2018-10-12T17:31:42Z,False,0,L4,3,0.0,0.0,6.0
21978,C,11407,2018-10-12T18:51:43Z,False,1,L1,0,0.0,65.0,6.0
21979,H,11408,2018-10-12T19:48:51Z,False,0,L1,0,0.0,0.0,6.0
21980,F,11409,2018-10-12T19:58:07Z,False,0,L1,0,1.0,0.0,6.0
21981,F,11410,2018-10-12T23:39:19Z,False,0,L1,0,1.0,0.0,6.0
21982,G,11411,2018-10-13T00:13:19Z,False,0,L3,2,0.0,2.0,6.0
21983,E,11412,2018-10-13T00:25:00Z,True,1,L1,0,72.0,72.0,6.0
21984,J,11413,2018-10-13T01:25:50Z,False,0,L4,3,0.0,0.0,6.0
21985,P,11414,2018-10-13T02:10:29Z,False,1,L3,2,0.0,13.0,6.0
21986,B,11415,2018-10-13T04:06:06Z,True,1,L5,4,66.0,66.0,6.0
21987,D,11416,2018-10-13T11:15:54Z,True,1,L1,0,80.0,80.0,6.0
21988,H,11417,2018-10-13T16:29:44Z,False,0,L1,0,0.0,0.0,6.0
21989,G,11418,2018-10-13T18:23:26Z,False,0,L1,0,0.0,2.0,6.0
21990,F,11419,2018-10-14T00:50:51Z,False,0,L4,3,1.0,0.0,6.0
21991,J,11420,2018-10-14T01:09:38Z,False,0,L3,2,0.0,0.0,6.0
21992,E,11421,2018-10-14T02:11:17Z,True,1,L6,5,73.0,73.0,6.0
21993,D,11422,2018-10-14T11:14:31Z,True,1,L1,0,80.0,80.0,6.0
21994,E,11423,2018-10-14T14:04:49Z,True,1,L1,0,74.0,74.0,6.0
21995,F,11424,2018-10-14T16:55:26Z,False,0,L1,0,1.0,0.0,6.0
21996,H,11425,2018-10-14T20:14:49Z,False,0,L1,0,0.0,0.0,6.0
21997,J,11426,2018-10-14T23:24:17Z,False,0,L4,3,0.0,0.0,6.0
21998,I,11427,2018-10-14T23:50:01Z,False,0,L1,0,0.0,1.0,6.0
21999,B,11428,2018-10-15T02:06:03Z,True,1,L2,1,65.0,65.0,6.0
22000,A,11429,2018-10-15T02:53:27Z,True,1,L1,0,132.0,132.0,6.0
22001,H,11430,2018-10-15T03:51:09Z,False,0,L1,0,0.0,0.0,6.0
22002,K,11431,2018-10-15T04:48:57Z,True,0,L3,2,1.0,0.0,1.0
22003,J,11432,2018-10-15T10:25:36Z,False,0,L3,2,0.0,0.0,5.0
22004,J,11433,2018-10-15T11:16:04Z,False,0,L1,0,0.0,0.0,5.0
22005,D,11434,2018-10-15T11:17:42Z,True,1,L2,1,80.0,80.0,6.0
22006,J,11435,2018-10-15T12:07:51Z,False,1,L5,4,0.0,0.0,5.0
22007,G,11436,2018-10-15T13:48:59Z,False,0,L5,4,0.0,2.0,6.0
22008,J,11437,2018-10-15T14:09:23Z,False,0,L3,2,0.0,1.0,5.0
22009,I,11438,2018-10-15T14:29:33Z,False,0,L1,0,0.0,1.0,6.0
22010,A,11439,2018-10-15T14:39:15Z,True,1,L4,3,133.0,133.0,6.0
22011,I,11440,2018-10-15T15:23:38Z,False,0,L3,2,0.0,1.0,6.0
22012,H,11441,2018-10-15T17:32:03Z,False,0,L1,0,0.0,0.0,6.0
22013,A,11442,2018-10-15T18:21:54Z,True,1,L3,2,134.0,134.0,6.0
22014,I,11443,2018-10-15T19:22:30Z,False,0,L1,0,0.0,1.0,6.0
22015,G,11444,2018-10-15T20:38:53Z,False,0,L4,3,0.0,2.0,6.0
22016,C,11445,2018-10-15T20:48:14Z,False,1,L4,3,0.0,65.0,6.0
22017,A,11446,2018-10-15T21:12:47Z,True,1,L3,2,135.0,135.0,6.0
22018,H,11447,2018-10-15T21:13:13Z,False,0,L6,5,0.0,0.0,6.0
22019,J,11448,2018-10-15T21:29:41Z,False,0,L1,0,0.0,1.0,5.0
22020,E,11449,2018-10-15T21:47:11Z,True,1,L4,3,74.0,74.0,6.0
22021,J,11450,2018-10-15T23:10:22Z,False,0,L4,3,0.0,1.0,5.0
22022,I,11451,2018-10-15T23:13:24Z,False,0,L4,3,0.0,1.0,6.0
22023,P,11452,2018-10-15T23:38:26Z,False,1,L1,0,0.0,14.0,6.0
22024,F,11453,2018-10-16T00:47:53Z,False,0,L1,0,1.0,0.0,6.0
22025,B,11454,2018-10-16T01:43:56Z,True,1,L3,2,66.0,66.0,6.0
22026,A,11455,2018-10-16T01:52:08Z,True,1,L3,2,136.0,136.0,6.0
22027,H,11456,2018-10-16T02:05:33Z,False,0,L4,3,0.0,0.0,6.0
22028,D,11457,2018-10-16T11:15:29Z,True,0,L1,0,80.0,80.0,6.0
22029,J,11458,2018-10-16T12:24:18Z,False,0,L4,3,0.0,1.0,5.0
22030,G,11459,2018-10-16T13:29:42Z,False,0,L4,3,0.0,2.0,6.0
22031,J,11460,2018-10-16T14:08:04Z,False,0,L2,1,0.0,1.0,5.0
22032,I,11461,2018-10-16T15:27:45Z,False,0,L4,3,0.0,1.0,6.0
22033,A,11462,2018-10-16T15:37:01Z,True,1,L4,3,137.0,137.0,6.0
22034,J,11463,2018-10-16T16:51:54Z,False,0,L1,0,0.0,1.0,5.0
22035,F,11464,2018-10-16T17:18:58Z,False,0,L3,2,1.0,0.0,6.0
22036,I,11465,2018-10-16T18:28:36Z,False,0,L2,1,0.0,1.0,6.0
22037,J,11466,2018-10-16T19:53:49Z,False,0,L3,2,0.0,1.0,5.0
22038,H,11467,2018-10-16T20:28:27Z,False,0,L2,1,0.0,0.0,6.0
22039,J,11468,2018-10-16T21:29:03Z,False,0,L1,0,0.0,1.0,5.0
22040,I,11469,2018-10-16T21:33:02Z,False,0,L4,3,0.0,1.0,6.0
22041,J,11470,2018-10-16T23:11:29Z,False,0,L3,2,0.0,1.0,5.0
22042,G,11471,2018-10-16T23:57:10Z,False,0,L1,0,0.0,2.0,6.0
22043,H,11472,2018-10-17T00:05:01Z,False,0,L4,3,0.0,0.0,6.0
22044,A,11473,2018-10-17T00:28:14Z,True,1,L1,0,138.0,138.0,6.0
22045,I,11474,2018-10-17T01:58:38Z,False,0,L1,0,0.0,1.0,6.0
22046,B,11475,2018-10-17T02:09:05Z,True,1,L6,5,67.0,67.0,6.0
22047,J,11476,2018-10-17T12:23:53Z,False,0,L2,1,0.0,1.0,5.0
22048,I,11477,2018-10-17T13:08:16Z,False,0,L1,0,0.0,1.0,6.0
22049,G,11478,2018-10-17T13:33:15Z,False,0,L4,3,0.0,2.0,6.0
22050,J,11479,2018-10-17T13:58:37Z,False,0,L4,3,0.0,1.0,5.0
22051,F,11480,2018-10-17T15:00:27Z,False,0,L1,0,1.0,0.0,6.0
22052,I,11481,2018-10-17T15:24:52Z,False,0,L1,0,0.0,1.0,6.0
22053,A,11482,2018-10-17T16:09:33Z,True,1,L5,4,139.0,139.0,6.0
22054,I,11483,2018-10-17T16:35:33Z,False,0,L1,0,0.0,1.0,6.0
22055,J,11484,2018-10-17T16:49:00Z,False,0,L1,0,0.0,1.0,5.0
22056,I,11485,2018-10-17T18:36:31Z,False,0,L3,2,0.0,1.0,6.0
22057,P,11486,2018-10-17T19:27:02Z,False,1,L1,0,0.0,15.0,6.0
22058,H,11487,2018-10-17T19:33:38Z,False,0,L3,2,0.0,0.0,6.0
22059,J,11488,2018-10-17T19:55:46Z,False,0,L1,0,0.0,1.0,5.0
22060,A,11489,2018-10-17T20:13:49Z,True,1,L4,3,140.0,140.0,6.0
22061,I,11490,2018-10-17T20:35:29Z,False,0,L5,4,0.0,1.0,6.0
22062,J,11491,2018-10-17T21:25:46Z,False,0,L2,1,0.0,1.0,5.0
22063,E,11492,2018-10-17T22:38:17Z,True,0,L5,4,73.0,73.0,6.0
22064,J,11493,2018-10-17T22:38:25Z,False,0,L3,2,0.0,1.0,5.0
22065,F,11494,2018-10-17T23:09:01Z,False,0,L1,0,1.0,0.0,6.0
22066,C,11495,2018-10-17T23:30:12Z,False,1,L3,2,0.0,65.0,6.0
22067,A,11496,2018-10-17T23:41:58Z,True,1,L1,0,141.0,141.0,6.0
22068,G,11497,2018-10-18T00:13:44Z,False,0,L2,1,0.0,2.0,6.0
22069,I,11498,2018-10-18T02:32:41Z,False,0,L4,3,0.0,1.0,6.0
