,traveller_unique_ID,Passage_unique_ID,passage_timestamp,air_mode,referral_to_secondary_ind,location_code,loc_encode,last_90d_air_passage_count,last_90d_referral_count,last_90d_location_count,passage_date,passage_date_month,month
22351,I,11780,2018-11-05T16:30:12Z,False,0,L4,3,0.0,1.0,6.0,2018-11-05,11,11 November
22352,H,11781,2018-11-05T18:29:35Z,False,0,L5,4,0.0,0.0,6.0,2018-11-05,11,11 November
22353,J,11782,2018-11-05T18:52:40Z,True,0,L2,1,0.0,2.0,5.0,2018-11-05,11,11 November
22354,G,11783,2018-11-05T19:34:52Z,False,0,L1,0,0.0,2.0,6.0,2018-11-05,11,11 November
22355,G,11784,2018-11-05T21:58:29Z,False,0,L3,2,0.0,2.0,6.0,2018-11-05,11,11 November
22356,I,11785,2018-11-05T22:17:21Z,False,0,L6,5,0.0,1.0,6.0,2018-11-05,11,11 November
22357,H,11786,2018-11-05T22:39:07Z,False,0,L1,0,0.0,0.0,6.0,2018-11-05,11,11 November
22358,E,11787,2018-11-05T22:50:54Z,True,0,L4,3,76.0,60.0,6.0,2018-11-05,11,11 November
22359,C,11788,2018-11-05T23:03:54Z,False,1,L5,4,0.0,69.0,6.0,2018-11-05,11,11 November
22360,F,11789,2018-11-06T01:56:40Z,False,0,L5,4,0.0,0.0,6.0,2018-11-06,11,11 November
22361,G,11790,2018-11-06T02:34:58Z,False,0,L1,0,0.0,2.0,6.0,2018-11-06,11,11 November
22362,B,11791,2018-11-06T02:50:20Z,True,1,L6,5,64.0,64.0,6.0,2018-11-06,11,11 November
22363,P,11792,2018-11-06T03:30:55Z,False,1,L5,4,0.0,25.0,6.0,2018-11-06,11,11 November
22364,H,11793,2018-11-06T04:00:11Z,False,0,L3,2,0.0,0.0,6.0,2018-11-06,11,11 November
22365,D,11794,2018-11-06T12:15:46Z,True,0,L1,0,80.0,64.0,6.0,2018-11-06,11,11 November
22366,J,11795,2018-11-06T13:27:04Z,False,0,L1,0,1.0,2.0,5.0,2018-11-06,11,11 November
22367,J,11796,2018-11-06T14:54:52Z,False,0,L1,0,1.0,2.0,5.0,2018-11-06,11,11 November
22368,A,11797,2018-11-06T16:02:17Z,True,1,L1,0,175.0,175.0,6.0,2018-11-06,11,11 November
22369,I,11798,2018-11-06T16:22:31Z,False,0,L1,0,0.0,1.0,6.0,2018-11-06,11,11 November
22370,G,11799,2018-11-06T17:06:41Z,False,0,L1,0,0.0,2.0,6.0,2018-11-06,11,11 November
22371,L,11800,2018-11-06T19:47:23Z,True,1,L3,2,3.0,2.0,2.0,2018-11-06,11,11 November
22372,A,11801,2018-11-06T21:05:23Z,True,1,L1,0,176.0,176.0,6.0,2018-11-06,11,11 November
22373,C,11802,2018-11-06T21:06:32Z,False,1,L1,0,0.0,69.0,6.0,2018-11-06,11,11 November
22374,H,11803,2018-11-06T21:32:33Z,False,0,L4,3,0.0,0.0,6.0,2018-11-06,11,11 November
22375,E,11804,2018-11-06T21:38:21Z,True,0,L5,4,76.0,59.0,6.0,2018-11-06,11,11 November
22376,I,11805,2018-11-06T21:40:04Z,False,0,L1,0,0.0,1.0,6.0,2018-11-06,11,11 November
22377,J,11806,2018-11-06T22:28:22Z,False,0,L4,3,1.0,2.0,5.0,2018-11-06,11,11 November
22378,F,11807,2018-11-06T22:53:12Z,False,0,L6,5,0.0,0.0,6.0,2018-11-06,11,11 November
22379,J,11808,2018-11-06T23:37:18Z,False,0,L1,0,1.0,2.0,5.0,2018-11-06,11,11 November
22380,I,11809,2018-11-07T00:58:13Z,False,0,L3,2,0.0,1.0,6.0,2018-11-07,11,11 November
22381,H,11810,2018-11-07T01:00:13Z,False,0,L1,0,0.0,0.0,6.0,2018-11-07,11,11 November
22382,G,11811,2018-11-07T01:19:58Z,False,0,L3,2,0.0,2.0,6.0,2018-11-07,11,11 November
22383,F,11812,2018-11-07T01:28:42Z,False,0,L1,0,0.0,0.0,6.0,2018-11-07,11,11 November
22384,I,11813,2018-11-07T02:33:23Z,False,0,L1,0,0.0,1.0,6.0,2018-11-07,11,11 November
22385,O,11814,2018-11-07T02:59:26Z,True,1,L4,3,9.0,9.0,4.0,2018-11-07,11,11 November
22386,B,11815,2018-11-07T04:16:11Z,True,1,L5,4,63.0,63.0,6.0,2018-11-07,11,11 November
22387,D,11816,2018-11-07T12:19:00Z,True,0,L4,3,80.0,63.0,6.0,2018-11-07,11,11 November
22388,J,11817,2018-11-07T13:24:13Z,False,0,L1,0,1.0,2.0,5.0,2018-11-07,11,11 November
22389,I,11818,2018-11-07T14:05:29Z,False,0,L1,0,0.0,1.0,6.0,2018-11-07,11,11 November
22390,G,11819,2018-11-07T14:25:16Z,False,0,L4,3,0.0,2.0,6.0,2018-11-07,11,11 November
22391,J,11820,2018-11-07T14:59:03Z,False,0,L6,5,1.0,2.0,5.0,2018-11-07,11,11 November
22392,G,11821,2018-11-07T16:12:30Z,False,0,L1,0,0.0,2.0,6.0,2018-11-07,11,11 November
22393,I,11822,2018-11-07T16:15:27Z,False,0,L1,0,0.0,1.0,6.0,2018-11-07,11,11 November
22394,A,11823,2018-11-07T16:33:57Z,True,1,L1,0,176.0,176.0,6.0,2018-11-07,11,11 November
22395,I,11824,2018-11-07T17:32:21Z,False,0,L3,2,0.0,1.0,6.0,2018-11-07,11,11 November
22396,H,11825,2018-11-07T18:27:35Z,False,0,L5,4,0.0,0.0,6.0,2018-11-07,11,11 November
22397,H,11826,2018-11-07T20:32:54Z,False,0,L1,0,0.0,0.0,6.0,2018-11-07,11,11 November
22398,F,11827,2018-11-07T20:43:32Z,False,0,L1,0,0.0,0.0,6.0,2018-11-07,11,11 November
22399,G,11828,2018-11-07T21:12:40Z,False,0,L4,3,0.0,2.0,6.0,2018-11-07,11,11 November
22400,I,11829,2018-11-07T21:33:16Z,False,0,L1,0,0.0,1.0,6.0,2018-11-07,11,11 November
22401,C,11830,2018-11-07T22:20:50Z,False,1,L1,0,0.0,69.0,6.0,2018-11-07,11,11 November
22402,J,11831,2018-11-07T22:30:13Z,False,0,L1,0,1.0,2.0,6.0,2018-11-07,11,11 November
22403,E,11832,2018-11-07T23:05:15Z,True,0,L2,1,77.0,59.0,6.0,2018-11-07,11,11 November
22404,J,11833,2018-11-07T23:38:10Z,False,0,L4,3,1.0,2.0,6.0,2018-11-07,11,11 November
22405,A,11834,2018-11-08T00:21:52Z,True,1,L3,2,173.0,173.0,6.0,2018-11-08,11,11 November
22406,F,11835,2018-11-08T00:53:19Z,False,0,L6,5,0.0,0.0,6.0,2018-11-08,11,11 November
22407,D,11836,2018-11-08T12:17:44Z,True,0,L4,3,80.0,62.0,6.0,2018-11-08,11,11 November
22408,J,11837,2018-11-08T13:28:07Z,False,0,L3,2,1.0,2.0,6.0,2018-11-08,11,11 November
22409,I,11838,2018-11-08T14:08:54Z,False,0,L4,3,0.0,1.0,6.0,2018-11-08,11,11 November
22410,J,11839,2018-11-08T15:31:25Z,False,0,L1,0,1.0,2.0,6.0,2018-11-08,11,11 November
22411,I,11840,2018-11-08T16:27:36Z,False,0,L1,0,0.0,1.0,6.0,2018-11-08,11,11 November
22412,A,11841,2018-11-08T17:29:40Z,True,1,L1,0,174.0,174.0,6.0,2018-11-08,11,11 November
22413,H,11842,2018-11-08T18:41:03Z,False,0,L3,2,0.0,0.0,6.0,2018-11-08,11,11 November
22414,J,11843,2018-11-08T22:22:47Z,False,1,L5,4,1.0,2.0,6.0,2018-11-08,11,11 November
22415,I,11844,2018-11-08T22:29:39Z,False,0,L5,4,0.0,1.0,6.0,2018-11-08,11,11 November
22416,E,11845,2018-11-08T23:01:58Z,True,0,L1,0,76.0,57.0,6.0,2018-11-08,11,11 November
22417,J,11846,2018-11-08T23:26:51Z,False,0,L1,0,1.0,3.0,6.0,2018-11-08,11,11 November
22418,I,11847,2018-11-08T23:48:49Z,False,0,L3,2,0.0,1.0,6.0,2018-11-08,11,11 November
22419,C,11848,2018-11-09T00:51:54Z,False,1,L1,0,0.0,68.0,6.0,2018-11-09,11,11 November
22420,G,11849,2018-11-09T00:59:14Z,False,0,L5,4,0.0,2.0,6.0,2018-11-09,11,11 November
22421,B,11850,2018-11-09T01:45:57Z,True,1,L5,4,64.0,64.0,6.0,2018-11-09,11,11 November
22422,H,11851,2018-11-09T02:51:40Z,False,0,L1,0,0.0,0.0,6.0,2018-11-09,11,11 November
22423,I,11852,2018-11-09T03:10:41Z,False,0,L1,0,0.0,0.0,6.0,2018-11-09,11,11 November
22424,A,11853,2018-11-09T06:50:38Z,True,1,L4,3,172.0,172.0,6.0,2018-11-09,11,11 November
22425,D,11854,2018-11-09T12:50:21Z,True,0,L1,0,80.0,61.0,6.0,2018-11-09,11,11 November
22426,I,11855,2018-11-09T14:08:10Z,False,0,L4,3,0.0,0.0,6.0,2018-11-09,11,11 November
22427,I,11856,2018-11-09T16:21:20Z,False,0,L4,3,0.0,0.0,6.0,2018-11-09,11,11 November
22428,J,11857,2018-11-09T16:53:32Z,False,0,L1,0,1.0,3.0,6.0,2018-11-09,11,11 November
22429,H,11858,2018-11-09T17:25:53Z,False,0,L3,2,0.0,0.0,6.0,2018-11-09,11,11 November
22430,F,11859,2018-11-09T17:35:32Z,False,0,L5,4,0.0,0.0,6.0,2018-11-09,11,11 November
22431,G,11860,2018-11-09T20:47:22Z,False,0,L1,0,0.0,2.0,6.0,2018-11-09,11,11 November
22432,E,11861,2018-11-09T21:50:43Z,True,0,L3,2,77.0,57.0,6.0,2018-11-09,11,11 November
22433,C,11862,2018-11-09T22:13:59Z,False,1,L3,2,0.0,69.0,6.0,2018-11-09,11,11 November
22434,I,11863,2018-11-09T22:27:28Z,False,0,L1,0,0.0,0.0,6.0,2018-11-09,11,11 November
22435,J,11864,2018-11-09T23:04:26Z,False,0,L1,0,1.0,3.0,6.0,2018-11-09,11,11 November
22436,H,11865,2018-11-09T23:40:42Z,False,0,L1,0,0.0,0.0,6.0,2018-11-09,11,11 November
22437,G,11866,2018-11-10T01:45:22Z,False,0,L4,3,0.0,2.0,6.0,2018-11-10,11,11 November
22438,F,11867,2018-11-10T02:30:38Z,False,0,L4,3,0.0,0.0,6.0,2018-11-10,11,11 November
22439,G,11868,2018-11-10T03:25:13Z,False,0,L4,3,0.0,2.0,6.0,2018-11-10,11,11 November
22440,D,11869,2018-11-10T12:16:16Z,True,0,L1,0,80.0,60.0,6.0,2018-11-10,11,11 November
22441,E,11870,2018-11-10T16:19:18Z,True,0,L6,5,77.0,56.0,6.0,2018-11-10,11,11 November
22442,I,11871,2018-11-10T17:05:47Z,False,0,L1,0,0.0,0.0,6.0,2018-11-10,11,11 November
22443,A,11872,2018-11-10T19:52:43Z,True,1,L4,3,171.0,171.0,6.0,2018-11-10,11,11 November
22444,H,11873,2018-11-10T20:32:33Z,False,0,L1,0,0.0,0.0,6.0,2018-11-10,11,11 November
22445,F,11874,2018-11-10T23:08:06Z,False,0,L4,3,0.0,0.0,6.0,2018-11-10,11,11 November
22446,I,11875,2018-11-10T23:52:18Z,False,0,L2,1,0.0,0.0,6.0,2018-11-10,11,11 November
22447,J,11876,2018-11-11T01:12:41Z,False,0,L5,4,1.0,3.0,6.0,2018-11-11,11,11 November
22448,A,11877,2018-11-11T01:21:20Z,True,1,L4,3,169.0,169.0,6.0,2018-11-11,11,11 November
22449,B,11878,2018-11-11T01:30:19Z,True,1,L5,4,63.0,63.0,6.0,2018-11-11,11,11 November
22450,F,11879,2018-11-11T02:23:31Z,False,0,L2,1,0.0,0.0,6.0,2018-11-11,11,11 November
22451,I,11880,2018-11-11T06:52:10Z,False,0,L3,2,0.0,0.0,6.0,2018-11-11,11,11 November
22452,D,11881,2018-11-11T10:15:41Z,True,0,L1,0,80.0,59.0,6.0,2018-11-11,11,11 November
22453,F,11882,2018-11-11T16:11:52Z,False,0,L6,5,0.0,0.0,6.0,2018-11-11,11,11 November
22454,A,11883,2018-11-11T16:56:02Z,True,1,L4,3,170.0,170.0,6.0,2018-11-11,11,11 November
22455,J,11884,2018-11-11T17:47:29Z,False,0,L1,0,1.0,3.0,6.0,2018-11-11,11,11 November
22456,I,11885,2018-11-11T18:55:19Z,False,0,L3,2,0.0,0.0,6.0,2018-11-11,11,11 November
22457,F,11886,2018-11-11T21:42:30Z,False,0,L2,1,0.0,0.0,6.0,2018-11-11,11,11 November
22458,H,11887,2018-11-11T23:17:19Z,False,0,L3,2,0.0,0.0,6.0,2018-11-11,11,11 November
22459,E,11888,2018-11-12T02:22:38Z,True,0,L1,0,76.0,54.0,6.0,2018-11-12,11,11 November
22460,D,11889,2018-11-12T11:48:25Z,True,0,L3,2,80.0,58.0,6.0,2018-11-12,11,11 November
22461,J,11890,2018-11-12T17:51:14Z,False,0,L1,0,1.0,3.0,6.0,2018-11-12,11,11 November
22462,H,11891,2018-11-12T18:54:53Z,False,0,L4,3,0.0,0.0,6.0,2018-11-12,11,11 November
22463,G,11892,2018-11-12T19:56:47Z,False,0,L2,1,0.0,2.0,6.0,2018-11-12,11,11 November
22464,I,11893,2018-11-12T21:20:41Z,False,0,L1,0,0.0,0.0,6.0,2018-11-12,11,11 November
22465,G,11894,2018-11-12T22:25:31Z,False,0,L1,0,0.0,2.0,6.0,2018-11-12,11,11 November
22466,C,11895,2018-11-12T22:37:10Z,False,1,L1,0,0.0,70.0,6.0,2018-11-12,11,11 November
22467,E,11896,2018-11-12T22:44:22Z,True,0,L1,0,77.0,54.0,6.0,2018-11-12,11,11 November
22468,H,11897,2018-11-12T23:24:20Z,False,0,L4,3,0.0,0.0,6.0,2018-11-12,11,11 November
22469,J,11898,2018-11-13T00:57:41Z,False,0,L3,2,1.0,3.0,6.0,2018-11-13,11,11 November
22470,G,11899,2018-11-13T01:06:20Z,False,0,L1,0,0.0,2.0,6.0,2018-11-13,11,11 November
22471,A,11900,2018-11-13T01:47:46Z,True,1,L4,3,165.0,165.0,6.0,2018-11-13,11,11 November
22472,H,11901,2018-11-13T03:28:25Z,False,0,L3,2,0.0,0.0,6.0,2018-11-13,11,11 November
22473,J,11902,2018-11-13T11:30:55Z,False,0,L4,3,1.0,3.0,6.0,2018-11-13,11,11 November
22474,D,11903,2018-11-13T12:15:59Z,True,0,L1,0,80.0,57.0,6.0,2018-11-13,11,11 November
22475,J,11904,2018-11-13T12:17:00Z,False,0,L5,4,1.0,3.0,6.0,2018-11-13,11,11 November
22476,J,11905,2018-11-13T13:05:29Z,False,0,L1,0,1.0,3.0,6.0,2018-11-13,11,11 November
22477,I,11906,2018-11-13T14:05:12Z,False,0,L4,3,0.0,0.0,6.0,2018-11-13,11,11 November
22478,J,11907,2018-11-13T14:57:20Z,False,0,L4,3,1.0,3.0,6.0,2018-11-13,11,11 November
22479,A,11908,2018-11-13T16:12:08Z,True,1,L1,0,166.0,166.0,6.0,2018-11-13,11,11 November
22480,I,11909,2018-11-13T16:33:49Z,False,0,L1,0,0.0,0.0,6.0,2018-11-13,11,11 November
22481,G,11910,2018-11-13T20:34:37Z,False,0,L5,4,0.0,2.0,6.0,2018-11-13,11,11 November
22482,I,11911,2018-11-13T21:43:00Z,False,0,L4,3,0.0,0.0,6.0,2018-11-13,11,11 November
22483,A,11912,2018-11-13T21:55:36Z,True,1,L6,5,167.0,167.0,6.0,2018-11-13,11,11 November
22484,J,11913,2018-11-13T22:31:26Z,False,0,L6,5,1.0,3.0,6.0,2018-11-13,11,11 November
22485,E,11914,2018-11-13T23:11:57Z,True,0,L1,0,77.0,53.0,6.0,2018-11-13,11,11 November
22486,C,11915,2018-11-13T23:17:47Z,False,1,L2,1,0.0,69.0,6.0,2018-11-13,11,11 November
22487,G,11916,2018-11-13T23:48:11Z,False,0,L4,3,0.0,2.0,6.0,2018-11-13,11,11 November
22488,F,11917,2018-11-14T00:12:37Z,False,0,L1,0,0.0,0.0,6.0,2018-11-14,11,11 November
22489,H,11918,2018-11-14T00:17:28Z,False,0,L1,0,0.0,0.0,6.0,2018-11-14,11,11 November
22490,J,11919,2018-11-14T01:43:43Z,False,0,L4,3,1.0,3.0,6.0,2018-11-14,11,11 November
22491,G,11920,2018-11-14T02:13:23Z,False,1,L1,0,0.0,2.0,6.0,2018-11-14,11,11 November
22492,I,11921,2018-11-14T02:59:50Z,False,0,L1,0,0.0,0.0,6.0,2018-11-14,11,11 November
22493,G,11922,2018-11-14T03:58:06Z,False,0,L5,4,0.0,3.0,6.0,2018-11-14,11,11 November
22494,P,11923,2018-11-14T05:31:55Z,False,1,L1,0,0.0,25.0,6.0,2018-11-14,11,11 November
22495,D,11924,2018-11-14T12:17:15Z,True,0,L1,0,80.0,56.0,6.0,2018-11-14,11,11 November
22496,J,11925,2018-11-14T13:21:27Z,False,0,L4,3,1.0,3.0,6.0,2018-11-14,11,11 November
22497,I,11926,2018-11-14T14:02:28Z,False,0,L1,0,0.0,0.0,6.0,2018-11-14,11,11 November
22498,J,11927,2018-11-14T14:53:38Z,False,0,L4,3,1.0,3.0,6.0,2018-11-14,11,11 November
22499,A,11928,2018-11-14T16:07:03Z,True,1,L1,0,165.0,165.0,6.0,2018-11-14,11,11 November
22500,I,11929,2018-11-14T16:21:03Z,False,0,L1,0,0.0,0.0,6.0,2018-11-14,11,11 November
22501,I,11930,2018-11-14T17:45:37Z,False,0,L2,1,0.0,0.0,6.0,2018-11-14,11,11 November
22502,G,11931,2018-11-14T18:21:50Z,False,0,L1,0,0.0,3.0,6.0,2018-11-14,11,11 November
22503,H,11932,2018-11-14T18:49:54Z,False,0,L4,3,0.0,0.0,6.0,2018-11-14,11,11 November
22504,A,11933,2018-11-14T19:18:50Z,True,1,L4,3,166.0,166.0,6.0,2018-11-14,11,11 November
22505,I,11934,2018-11-14T19:39:44Z,False,0,L2,1,0.0,0.0,6.0,2018-11-14,11,11 November
22506,H,11935,2018-11-14T20:32:09Z,False,0,L1,0,0.0,0.0,6.0,2018-11-14,11,11 November
22507,I,11936,2018-11-14T21:31:18Z,False,0,L1,0,0.0,0.0,6.0,2018-11-14,11,11 November
22508,G,11937,2018-11-14T22:19:42Z,False,0,L1,0,0.0,3.0,6.0,2018-11-14,11,11 November
22509,J,11938,2018-11-14T22:25:15Z,False,0,L4,3,1.0,3.0,6.0,2018-11-14,11,11 November
22510,A,11939,2018-11-14T22:25:17Z,True,1,L4,3,167.0,167.0,6.0,2018-11-14,11,11 November
22511,F,11940,2018-11-14T22:45:57Z,False,0,L3,2,0.0,0.0,6.0,2018-11-14,11,11 November
22512,E,11941,2018-11-14T23:12:46Z,True,0,L1,0,78.0,53.0,6.0,2018-11-14,11,11 November
22513,J,11942,2018-11-14T23:47:29Z,False,0,L3,2,1.0,3.0,6.0,2018-11-14,11,11 November
22514,C,11943,2018-11-15T00:41:40Z,False,1,L1,0,0.0,68.0,6.0,2018-11-15,11,11 November
22515,G,11944,2018-11-15T00:57:50Z,False,0,L2,1,0.0,3.0,6.0,2018-11-15,11,11 November
22516,H,11945,2018-11-15T02:42:09Z,False,0,L1,0,0.0,0.0,6.0,2018-11-15,11,11 November
22517,D,11946,2018-11-15T12:17:03Z,True,0,L2,1,80.0,55.0,6.0,2018-11-15,11,11 November
22518,J,11947,2018-11-15T14:54:44Z,False,0,L1,0,1.0,3.0,6.0,2018-11-15,11,11 November
22519,A,11948,2018-11-15T16:07:21Z,True,1,L3,2,165.0,165.0,6.0,2018-11-15,11,11 November
22520,I,11949,2018-11-15T16:34:01Z,False,0,L1,0,0.0,0.0,6.0,2018-11-15,11,11 November
22521,F,11950,2018-11-15T18:51:24Z,False,0,L5,4,0.0,0.0,6.0,2018-11-15,11,11 November
22522,P,11951,2018-11-15T19:29:30Z,False,1,L1,0,0.0,26.0,6.0,2018-11-15,11,11 November
22523,G,11952,2018-11-15T21:27:13Z,False,0,L3,2,0.0,3.0,6.0,2018-11-15,11,11 November
22524,A,11953,2018-11-15T21:32:04Z,True,1,L5,4,166.0,166.0,6.0,2018-11-15,11,11 November
22525,C,11954,2018-11-15T22:26:01Z,False,1,L1,0,0.0,69.0,6.0,2018-11-15,11,11 November
22526,F,11955,2018-11-15T23:05:35Z,False,0,L1,0,0.0,0.0,6.0,2018-11-15,11,11 November
22527,I,11956,2018-11-15T23:16:21Z,False,0,L6,5,0.0,0.0,6.0,2018-11-15,11,11 November
22528,H,11957,2018-11-15T23:34:36Z,False,0,L4,3,0.0,0.0,6.0,2018-11-15,11,11 November
22529,B,11958,2018-11-16T00:14:01Z,True,1,L4,3,62.0,62.0,6.0,2018-11-16,11,11 November
22530,I,11959,2018-11-16T00:14:03Z,False,0,L1,0,0.0,0.0,6.0,2018-11-16,11,11 November
22531,G,11960,2018-11-16T00:15:29Z,False,0,L2,1,0.0,3.0,6.0,2018-11-16,11,11 November
22532,E,11961,2018-11-16T00:15:41Z,True,0,L1,0,77.0,51.0,6.0,2018-11-16,11,11 November
22533,J,11962,2018-11-16T00:19:15Z,False,0,L3,2,1.0,3.0,6.0,2018-11-16,11,11 November
22534,A,11963,2018-11-16T01:37:51Z,True,1,L3,2,164.0,164.0,6.0,2018-11-16,11,11 November
22535,H,11964,2018-11-16T02:40:00Z,False,0,L1,0,0.0,0.0,6.0,2018-11-16,11,11 November
22536,O,11965,2018-11-16T02:44:05Z,True,1,L1,0,8.0,8.0,4.0,2018-11-16,11,11 November
22537,P,11966,2018-11-16T02:49:59Z,False,0,L4,3,0.0,27.0,6.0,2018-11-16,11,11 November
22538,G,11967,2018-11-16T03:04:17Z,False,0,L1,0,0.0,3.0,6.0,2018-11-16,11,11 November
22539,K,11968,2018-11-16T05:21:51Z,True,0,L1,0,2.0,0.0,2.0,2018-11-16,11,11 November
22540,D,11969,2018-11-16T13:12:13Z,True,0,L5,4,80.0,54.0,6.0,2018-11-16,11,11 November
22541,G,11970,2018-11-16T15:47:46Z,False,0,L5,4,0.0,3.0,6.0,2018-11-16,11,11 November
22542,I,11971,2018-11-16T15:52:21Z,False,0,L1,0,0.0,0.0,6.0,2018-11-16,11,11 November
22543,A,11972,2018-11-16T16:00:03Z,True,1,L1,0,165.0,165.0,6.0,2018-11-16,11,11 November
22544,F,11973,2018-11-16T17:29:28Z,False,0,L5,4,0.0,0.0,6.0,2018-11-16,11,11 November
22545,H,11974,2018-11-16T19:29:27Z,False,0,L5,4,0.0,0.0,6.0,2018-11-16,11,11 November
22546,G,11975,2018-11-16T19:50:16Z,False,0,L5,4,0.0,3.0,6.0,2018-11-16,11,11 November
22547,C,11976,2018-11-16T21:07:18Z,False,1,L1,0,0.0,69.0,6.0,2018-11-16,11,11 November
22548,E,11977,2018-11-16T21:50:19Z,True,0,L5,4,78.0,51.0,6.0,2018-11-16,11,11 November
22549,H,11978,2018-11-16T23:30:14Z,False,0,L3,2,0.0,0.0,6.0,2018-11-16,11,11 November
22550,I,11979,2018-11-16T23:58:45Z,False,0,L3,2,0.0,0.0,6.0,2018-11-16,11,11 November
22551,F,11980,2018-11-17T02:02:17Z,False,0,L4,3,0.0,0.0,6.0,2018-11-17,11,11 November
22552,G,11981,2018-11-17T03:16:31Z,False,0,L5,4,0.0,3.0,6.0,2018-11-17,11,11 November
22553,G,11982,2018-11-17T05:12:29Z,False,0,L4,3,0.0,3.0,6.0,2018-11-17,11,11 November
22554,D,11983,2018-11-17T12:19:03Z,True,0,L4,3,80.0,53.0,6.0,2018-11-17,11,11 November
22555,J,11984,2018-11-17T13:50:14Z,False,0,L1,0,1.0,3.0,6.0,2018-11-17,11,11 November
22556,H,11985,2018-11-17T16:44:10Z,False,0,L2,1,0.0,0.0,6.0,2018-11-17,11,11 November
22557,I,11986,2018-11-17T17:49:55Z,False,0,L4,3,0.0,0.0,6.0,2018-11-17,11,11 November
22558,G,11987,2018-11-17T22:52:01Z,False,0,L3,2,0.0,3.0,6.0,2018-11-17,11,11 November
22559,A,11988,2018-11-18T00:46:33Z,True,1,L5,4,160.0,160.0,6.0,2018-11-18,11,11 November
22560,I,11989,2018-11-18T00:59:22Z,False,0,L4,3,0.0,0.0,6.0,2018-11-18,11,11 November
22561,F,11990,2018-11-18T01:43:22Z,False,0,L1,0,0.0,0.0,6.0,2018-11-18,11,11 November
22562,B,11991,2018-11-18T02:58:11Z,True,1,L2,1,61.0,61.0,6.0,2018-11-18,11,11 November
22563,D,11992,2018-11-18T11:49:10Z,True,0,L1,0,80.0,52.0,6.0,2018-11-18,11,11 November
22564,A,11993,2018-11-18T16:03:50Z,True,1,L4,3,161.0,161.0,6.0,2018-11-18,11,11 November
22565,I,11994,2018-11-18T20:51:03Z,False,0,L1,0,0.0,0.0,6.0,2018-11-18,11,11 November
22566,H,11995,2018-11-18T21:11:16Z,False,0,L3,2,0.0,0.0,6.0,2018-11-18,11,11 November
22567,A,11996,2018-11-18T22:08:01Z,True,1,L1,0,162.0,162.0,6.0,2018-11-18,11,11 November
22568,F,11997,2018-11-19T02:16:06Z,False,0,L1,0,0.0,0.0,6.0,2018-11-19,11,11 November
22569,H,11998,2018-11-19T04:36:27Z,False,0,L1,0,0.0,0.0,6.0,2018-11-19,11,11 November
22570,D,11999,2018-11-19T12:38:27Z,True,0,L3,2,80.0,51.0,6.0,2018-11-19,11,11 November
22571,G,12000,2018-11-19T12:40:49Z,False,0,L4,3,0.0,3.0,6.0,2018-11-19,11,11 November
22572,G,12001,2018-11-19T14:34:57Z,False,0,L5,4,0.0,3.0,6.0,2018-11-19,11,11 November
22573,I,12002,2018-11-19T15:16:27Z,False,0,L1,0,0.0,0.0,6.0,2018-11-19,11,11 November
22574,A,12003,2018-11-19T16:08:43Z,True,1,L4,3,160.0,160.0,6.0,2018-11-19,11,11 November
22575,I,12004,2018-11-19T16:26:00Z,False,0,L4,3,0.0,0.0,6.0,2018-11-19,11,11 November
22576,H,12005,2018-11-19T18:29:34Z,False,0,L2,1,0.0,0.0,6.0,2018-11-19,11,11 November
22577,G,12006,2018-11-19T18:38:36Z,False,0,L1,0,0.0,3.0,6.0,2018-11-19,11,11 November
22578,F,12007,2018-11-19T19:53:42Z,False,0,L1,0,0.0,0.0,6.0,2018-11-19,11,11 November
22579,I,12008,2018-11-19T19:59:10Z,False,0,L4,3,0.0,0.0,6.0,2018-11-19,11,11 November
22580,B,12009,2018-11-19T21:27:01Z,True,1,L3,2,61.0,61.0,6.0,2018-11-19,11,11 November
22581,G,12010,2018-11-19T22:20:08Z,False,0,L4,3,0.0,3.0,6.0,2018-11-19,11,11 November
22582,C,12011,2018-11-19T22:21:48Z,False,1,L3,2,0.0,69.0,6.0,2018-11-19,11,11 November
22583,I,12012,2018-11-19T22:31:01Z,False,0,L1,0,0.0,0.0,6.0,2018-11-19,11,11 November
22584,E,12013,2018-11-19T22:35:50Z,True,0,L5,4,76.0,48.0,6.0,2018-11-19,11,11 November
22585,H,12014,2018-11-20T01:12:58Z,False,0,L1,0,0.0,0.0,6.0,2018-11-20,11,11 November
22586,A,12015,2018-11-20T01:36:50Z,True,1,L6,5,160.0,160.0,6.0,2018-11-20,11,11 November
22587,G,12016,2018-11-20T01:38:33Z,False,0,L1,0,0.0,3.0,6.0,2018-11-20,11,11 November
22588,F,12017,2018-11-20T01:55:32Z,False,0,L4,3,0.0,0.0,6.0,2018-11-20,11,11 November
22589,H,12018,2018-11-20T04:52:11Z,False,0,L1,0,0.0,0.0,6.0,2018-11-20,11,11 November
22590,D,12019,2018-11-20T12:28:24Z,True,0,L3,2,80.0,50.0,6.0,2018-11-20,11,11 November
22591,I,12020,2018-11-20T14:13:45Z,False,0,L1,0,0.0,0.0,6.0,2018-11-20,11,11 November
22592,F,12021,2018-11-20T15:11:59Z,False,0,L3,2,0.0,0.0,6.0,2018-11-20,11,11 November
22593,A,12022,2018-11-20T16:08:05Z,True,1,L1,0,161.0,161.0,6.0,2018-11-20,11,11 November
